"species"	"range.size.km2"
"Vulpes bengalensis"	3129366.44937544
"Cerradomys subflavus"	1461038.81626615
"Micromys minutus"	18265246.8537238
"Dobsonia chapmani"	29.1132413119345
"Abrocoma cinerea"	529152.754277989
"Reithrodontomys raviventris"	971.418473875563
"Sundasciurus juvencus"	7783.60680702667
"Pipistrellus ceylonicus"	2718309.28723923
"Lasiurus pfeifferi"	96779.231885678
"Taxidea taxus"	8851818.09552558
"Hystrix brachyura"	5786235.95971005
"Spalax microphthalmus"	577628.610261015
"Rhyneptesicus nasutus"	1866190.53944975
"Prosciurillus topapuensis"	16235.7351755928
"Habromys lophurus"	25199.0254488739
"Soricomys montanus"	970.876007253247
"Thomomys umbrinus"	469412.988337374
"Alouatta sara"	341403.365103966
"Otomys laminatus"	86794.5973662578
"Murina ussuriensis"	773194.689687047
"Juliomys rimofrons"	10671.2231731866
"Coendou spinosus"	1317961.38691023
"Tragelaphus derbianus"	392963.395291436
"Handleyomys fuscatus"	79253.0175683298
"Petromus typicus"	372746.366993164
"Nesotragus moschatus"	1370656.65066476
"Lepus townsendii"	3453856.92186348
"Perodicticus edwardsi"	2432405.68464065
"Otomops secundus"	4.11157397541206
"Paraxerus ochraceus"	547064.702109091
"Napaeozapus insignis"	2010052.07992431
"Eonycteris spelaea"	3525628.50701705
"Tarsius pumilus"	395.744732483591
"Hipposideros caffer"	866911.705118299
"Trichys fasciculata"	1189879.28205959
"Bassariscus sumichrasti"	622168.546236041
"Artibeus obscurus"	11122956.7403466
"Pteropus intermedius"	1854.50073763639
"Peromyscus sejugis"	13.5886532092297
"Rhipidomys caucensis"	51116.5344596715
"Kerivoula lenis"	129194.293802212
"Tragelaphus scriptus"	12064054.4593804
"Gerbillus maghrebi"	55225.6673887602
"Ctenomys lewisi"	4752.391612814
"Hypsugo eisentrauti"	8530.48223139092
"Crocidura nigripes"	80622.6286843234
"Lonchophylla orienticollina"	222699.522419677
"Ozimops kitcheneri"	221737.763994793
"Graphiurus nagtglasii"	882351.202622825
"Meriones rex"	205685.993812526
"Kerivoula lanosa"	9072400.79449681
"Suncus montanus"	8693.60473513755
"Crocidura foxi"	1660078.46886884
"Habromys ixtlani"	92.1514484031595
"Sorex tundrensis"	15993094.2181886
"Nyctereutes procyonoides"	6241893.04300166
"Delphinus delphis"	89187701.2594187
"Glauconycteris humeralis"	381911.377024453
"Megasorex gigas"	150206.001840991
"Taeromys arcuatus"	416.033222817008
"Steatomys krebsii"	979358.600067135
"Hipposideros ater"	3676234.68134421
"Lepilemur edwardsi"	9054.26556330286
"Crocidura olivieri"	15840910.3023526
"Thomasomys erro"	13995.2964471529
"Ozimops ridei"	1167247.01317716
"Myotis austroriparius"	832901.78167562
"Toromys grandis"	176731.299333957
"Dasyprocta kalinowskii"	67067.9848148988
"Taeromys hamatus"	5449.77329619658
"Nomascus gabriellae"	39684.7787940139
"Reithrodon typicus"	309299.710040243
"Musonycteris harrisoni"	54476.9662164143
"Phyllotis andium"	124063.109731971
"Trogopterus xanthipes"	1062333.59324784
"Abrothrix lanosus"	40587.8939765329
"Thylamys cinderella"	200219.596652946
"Eubalaena japonica"	5990003.22080988
"Prometheomys schaposchnikowi"	23671.9124050491
"Cricetulus lama"	24444.0195725669
"Arvicola scherman"	831512.968691585
"Tenrec ecaudatus"	590834.29953859
"Rhinopithecus avunculus"	10209.6382777653
"Tolypeutes tricinctus"	932819.598539514
"Kobus megaceros"	110602.965862056
"Crocidura silacea"	339606.763084967
"Pseudantechinus woolleyae"	645661.157127911
"Petrogale burbidgei"	17334.3201028156
"Rattus omichlodes"	290.238843533492
"Phoniscus papuensis"	474747.755913921
"Gardnerycteris koepckeae"	3105.83785742523
"Holochilus sciureus"	9320092.41592387
"Cricetulus barabensis"	3692081.34742013
"Myotis borneoensis"	92345.3921068925
"Oligoryzomys brendae"	109367.658315366
"Neotamias sonomae"	45779.9209404487
"Mesembriomys macrurus"	34779.6130259126
"Doryrhina cyclops"	2330867.84728703
"Mastomys erythroleucus"	7098448.73379177
"Chibchanomys trichotis"	61512.2943978538
"Rhagomys longilingua"	2294.23101445556
"Brachyteles arachnoides"	73233.9636463772
"Peropteryx pallidoptera"	447458.174542703
"Sorex milleri"	11692.587938328
"Brucepattersonius iheringi"	178456.400338994
"Lagenorhynchus obscurus"	5314423.74332436
"Sciurotamias davidianus"	1330267.36158946
"Myotis nimbaensis"	2.6593003739679
"Rattus pococki"	65226.6830509226
"Vespertilio sinensis"	6003456.5968176
"Calomyscus urartensis"	4812.86464458811
"Sicista caudata"	231158.615426362
"Marmosa alstoni"	213003.014632065
"Eothenomys cachinus"	26620.9153678353
"Xerus princeps"	238199.933657009
"Hylaeamys perenensis"	1991968.5144354
"Lepus europaeus"	10415654.4935434
"Sundasciurus davensis"	193.686603020277
"Antilocapra americana"	2007673.51147521
"Hyorhinomys stuempkei"	384.92935941583
"Pongo abelii"	31748.8063354232
"Kobus vardonii"	376058.857466015
"Platyrrhinus brachycephalus"	6159441.36978862
"Notiosorex villai"	6041.06940990255
"Crocidura ansellorum"	2208.85264935953
"Pipistrellus crassulus"	2601004.40697471
"Nyctimene vizcaccia"	70176.7302781602
"Lophostoma kalkoae"	336.541849432327
"Lasionycteris noctivagans"	10110807.9195061
"Zygodontomys brevicauda"	1694720.06863018
