"species"	"range.size.km2"
"Canavalia veillonii"	288.835140487501
"Sphaerostephanos castaneus"	437.883023180655
"Disterigma leucanthum"	1223.88861433788
"Myrsine helleri"	1438.43021809911
"Dypsis psammophila"	1062.69401595218
"Marsdenia robusta"	237.193745349201
"Werneria caespitosa"	196111.022748602
"Scolochloa festucacea"	5205711.76943864
"Vriesea robusta"	71634.0711576487
"Eucalyptus campaspe"	19261.7508919087
"Gymnadenia archiducis-joannis"	11022.932689898
"Eucalyptus brownii"	148901.210229923
"Aegilops peregrina"	19212594.7385816
"Veronica transcaucasica"	19590.4933831431
"Delissea kauaiensis"	1438.43021802884
"Ranunculus lingua"	5732469.45766144
"Aloe sinkatana"	11069.0618129074
"Psammisia corallina"	2.64805145071063
"Kalanchoe robusta"	651.09831673313
"Launaea thalassica"	18.2507770388431
"Sporobolus elatior"	3597.44124395026
"Corymbia ficifolia"	811.996977931191
"Solanum schenckii"	165422.961629176
"Echinacea purpurea"	467541.346411791
"Grevillea parallela"	3423243.71377708
"Ligusticum apiifolium"	335539.008877902
"Solanum violaceimarmoratum"	140436.479797352
"Eucalyptus remota"	2192.38121778856
"Menisciopsis wailele"	1438.43021794465
"Allium sipyleum"	7422.59727944477
"Solanum paucissectum"	743.317962845105
"Geniostoma degeneri"	1438.43021809911
"Grevillea pauciflora"	120952.933205237
"Oxydendrum arboreum"	723120.849171175
"Sorbus herbipolitana"	133.883730725695
"Opuntia acaulis"	1196.04974443193
"Opuntia macrocentra"	500747.003195859
"Eucalyptus piperita"	39713.0057940266
"Hakea maconochieana"	16938.6128249016
"Persoonia comata"	6828.29436636197
"Cleistocactus tenuiserpens"	13.8280501606703
"Banksia burdettii"	8365.58929798549
"Cyathea crinita"	100705.881767807
"Festuca fabrei"	1523.44285946877
"Cleistocactus luribayensis"	1587.98082668974
"Trillium sulcatum"	130975.728061391
"Eucalyptus rubiginosa"	23440.7959580728
"Genista aristata"	335.584657705911
"Banksia prionotes"	98626.3925016812
"Abronia ammophila"	28967.2494218115
"Persoonia inconspicua"	26516.4601302619
"Ruppia cirrhosa"	2481766.39765403
"Mammillaria schiedeana"	20484.8366921717
"Quercus congesta"	9824.37440324244
"Harrisia adscendens"	419242.951291628
"Codium spinulosum"	1.30569543301551
"Fuirena coerulescens"	369739.961778882
"Leucadendron salicifolium"	12695.6330977242
"Camellia tonkinensis"	7243.3945670274
"Selenicereus spinulosus"	178277.070473688
"Avena canariensis"	4511.68923041132
"Magnolia rostrata"	117467.41101504
"Phyllospadix torreyi"	465695.902987101
