"species"	"range.size.km2"
"Eriocaulon sahyadricum"	80601.9887642428
"Narcissus willkommii"	3.23794366599622
"Lythrum hyssopifolia"	5314896.32640819
"Fimbristylis kingii"	185224.542436504
"Pinguicula macroceras"	23985738.371327
"Cladium mariscus"	14353734.5990968
"Juncus inflexus"	3910401.79357784
"Callitriche brutia"	6650839.66300311
"Anisotes macrophyllus"	4807240.57803177
"Cercestis congensis"	3294306.39280485
"Lagenandra ovata"	202823.312697446
"Rhynchospora gracillima"	7951341.01026147
"Ottelia muricata"	3934182.58730106
"Oxypolis occidentalis"	171458.02583206
"Drepanocladus hallii"	700561.205338045
"Potamogeton alpinus"	37845437.8932832
"Hydrobryopsis sessilis"	949147.215930345
"Typha domingensis"	50770640.9856604
"Potamogeton parmatus"	1629.6449024527
"Sphaeranthus samburuensis"	159281.582906558
"Isoetes boliviensis"	144219.840869513
"Eriocaulon togoense"	864685.55740733
"Exacum socotranum"	48.6242883842927
"Myosotis secunda"	674425.324063473
"Damasonium alisma"	6915.12031862027
"Samolus porosus"	89067.5082824659
"Tylostigma hildebrandtii"	4679.30838283724
"Cyperus difformis"	9145888.87458227
"Bulbostylis trabeculata"	4102013.60183567
"Eriocaulon achiton"	280777.889776294
"Carex clavata"	67344.5558113048
"Aponogeton distachyos"	102815.670188253
"Ranunculus lateriflorus"	1068324.83499704
"Carex acutiformis"	5624270.41422632
"Potamogeton praelongus"	8348519.42227986
"Pilularia minuta"	284356.494376729
"Helichrysum flagellare"	5944.75587497709
"Carex monostachya"	379940.107006185
"Eleocharis cubangensis"	1466392.28003424
"Marsilea villifolia"	1888775.20921317
"Plantago longissima"	239616.923299203
"Eleocharis atropurpurea"	7951100.34012514
"Lemna trisulca"	9634099.04141662
"Desmodium subsecundum"	16372.6868973406
"Dypsis linearis"	2653.40731482415
"Lindernia monroi"	36820.1834023381
"Drosera insolita"	164040.328422607
"Paepalanthus stuebelianus"	14662.5170631808
"Ruppia maritima"	2495199.16188646
"Sedum bracteatum"	108106.656526989
"Aeschynomene indica"	18099489.1883815
"Lagenandra toxicaria"	178954.254261283
"Hydrocotyle javanica"	1196785.14097742
"Lythrum thymifolia"	805389.514852022
"Mentha suaveolens"	640106.773359241
"Nymphaea leibergii"	1008990.6784405
"Rostellularia quinqueangularis"	1204985.96983133
"Ethulia scheffleri"	135400.237869413
"Linderniella wilmsii"	77889.2241662293
"Cynometra iripa"	15420832.0081518
"Arum hygrophilum"	8862.89306056624
"Pyrostria italyensis"	2037.90912873756
"Cyperus flavescens"	5676857.72231831
"Lythrum borysthenicum"	621856.973020286
"Fuirena felicis"	11765.2822611226
"Hygrophila pinnatifida"	14824935.8455175
"Isoetes howellii"	776261.824311504
"Lysimachia nummularia"	6906280.798848
"Hygrophila salicifolia"	7706499.64024157
"Juncus hybridus"	3512078.11439019
"Bellis bernardii"	159.662859123708
"Cyperus flavoculmis"	12807.4024832561
"Selaginella denticulata"	1262106.63272623
"Pandanus ambalavaoensis"	278.153360074343
"Colpodium drakensbergense"	64557.2673718258
"Eriocaulon porembskii"	621812.666069364
"Commelina caroliniana"	1204985.96982113
"Typha orientalis"	15439466.5643993
"Ruellia primuloides"	1773349.69062179
"Juncus tingitanus"	4528.92892339997
"Cyperus polystachyos"	1365862.57449147
"Xyris gossweileri"	4824990.10454951
"Lobelia zeylanica"	47811.1065021314
"Bolboschoenus grandispicus"	5277.40666484925
"Calopogon tuberosus"	8030776.42597505
"Nitella pseudoflabellata"	1508771.27522066
"Terniopsis ramosa"	4779.10262195938
"Eriocaulon conicum"	109372.161349908
"Ludwigia palustris"	2870972.68148079
"Isoetes malinverniana"	6312.77627247644
"Potamogeton pulcher"	1428575.83928609
"Sacciolepis myosuroides"	63817.5694520445
"Pinguicula corsica"	891.926190935453
"Persicaria hydropiper"	6281782.40494835
"Luzula calabra"	1553.40354704043
"Hygrophila stagnalis"	967221.023419446
"Cyperus blepharoleptos"	2241127.91731449
"Adenosma indianum"	5612369.88181555
"Zeylanidium barberi"	24674.5635933606
"Cladopus pierrei"	715996.837539469
"Hygrophila quadrivalvis"	1204985.96982502
"Aponogeton desertorum"	5346743.79461804
"Anthospermum palustre"	4332.01526261741
"Puya laccata"	2784.31158072662
"Neptunia plena"	26651.5178283282
"Limosella vesiculosa"	106924.760075809
"Ranunculus bangii"	423.109111462276
"Eriocaulon latifolium"	963578.124514906
"Baldellia ranunculoides"	2259200.82549805
"Sphaeranthus amaranthoides"	222050.326664091
"Carduus nyassanus"	10487248.4142259
"Rotala occultiflora"	34840.995460318
"Pulicaria arabica"	7300095.68196046
"Myriophyllum mezianum"	1736.75873599853
"Elatine brochonii"	158598.026416431
"Euphorbia nereidum"	9736.98421068986
"Eriocaulon leucomelas"	133525.55132229
"Carex maculata"	115075.509905958
"Iris virginica"	2399778.91235666
"Marsilea burchellii"	137615.230851164
"Dalzellia angustissima"	655866.267911273
"Sparganium erectum"	7551236.29711555
"Exacum arabicum"	72720.6731315854
"Hydrodiscus koyamae"	372778.308488043
"Pluchea sordida"	943709.7521091
"Wolffiella hyalina"	9216507.02918576
"Oxalis simplex"	25897.6420120474
"Dopatrium junceum"	10490033.0263761
"Benthamia catatiana"	262.86650069635
"Utricularia sandersonii"	22790.1844711075
"Marsilea distorta"	218401.589025052
"Eriocaulon barbeyanum"	122658.813514127
"Rumex hydrolapathum"	5254919.29808609
"Isoetes spinulospora"	2294453.20215261
"Cyperus macranthus"	347426.646470508
"Carex atherodes"	4916933.03614699
"Mora oleifera"	146146.807414126
"Fimbristylis variegata"	26412.1639188851
"Ottelia exserta"	532731.958949737
"Eriocaulon nigericum"	1581452.20578457
"Sagittaria cuneata"	8211076.15203791
"Scleria chevalieri"	823.481318228191
"Cyperus unioloides"	2699115.27203532
"Isoetes engelmannii"	1103491.76184303
"Hemisteptia lyrata"	7141368.81291402
"Hypochaeris angustifolia"	123294.705514053
"Nymphoides macrospermum"	1249.70903904708
"Carex austroafricana"	283272.522518441
"Carex luridiformis"	32938.5375951441
"Rotala macrandra"	40676.0421909652
"Isoetes nigroreticulata"	12807.4024832561
"Eriocaulon wightianum"	46306.689643731
"Crassula gemmifera"	75863.0493775728
"Fuirena pubescens"	2543773.15722195
"Rorippa valdes-bermejoi"	1348.31818554577
"Indigofera filiformis"	58102.9737630794
"Romulea insularis"	6.23478933849821
"Nitella tenuissima"	2207.86529355263
"Myriophyllum axilliflorum"	1371.5346086077
"Montia fontana"	5596932.25432034
"Veronica oetaea"	136.695990757441
"Salix excelsa"	2753749.5044889
"Alocasia odora"	5648593.93171254
"Corrigiola litoralis"	1545598.63035743
"Scyphiphora hydrophylacea"	6006105.84620405
"Wolffia angusta"	9039654.123712
"Eriophorum angustifolium"	7932231.4530479
"Exacum nossibeense"	882.106189338892
"Isoetes lithophila"	10310.7650518923
"Oryzidium barnardii"	216832.189420071
"Elodea bifoliata"	742058.801234572
"Scleria mikawana"	1259340.96122503
"Juncus sorrentinii"	11501.4257593988
"Pseudalthenia aschersoniana"	7091.83163823663
"Aponogeton cordatus"	593.821152002672
"Eriocaulon adamesii"	34540.4580745116
"Elatine fauquei"	677.672793870752
"Eleocharis carniolica"	1373653.66561799
"Isoetes viridimontana"	2067.09148693778
"Pogostemon salicifolius"	79394.2042945707
"Hanseniella heterophylla"	655866.267911273
"Phragmites australis"	9234501.80940412
"Hydrobryum micrantherum"	655866.267911273
"Eleocharis naumanniana"	789419.174645897
"Didymoglossum pygmaeum"	1244.2237497868
"Nymphoides tenuissima"	3083327.64345726
"Heteranthera callifolia"	15521584.3843512
"Limnophila heterophylla"	4964263.93610154
"Xyris indica"	1204985.96982023
"Oreogrammitis pilifera"	35637.4940030509
"Spiranthes romanzoffiana"	17642260.7200757
"Cyperus schimperianus"	7878675.62645286
"Barclaya motleyi"	2749530.51685299
"Helichrysum formosissimum"	6106066.80058141
"Commelina imberbis"	273082.582100023
"Myriophyllum spicatum"	16057493.1192629
"Persicaria pubescens"	116842.643665084
"Lysimachia daphnoides"	1438.43021796466
"Marsilea batardae"	108040.975484575
"Eriocaulon robustum"	67513.6282139772
"Allium validum"	1389529.72530747
"Coreopsis rosea"	247036.309440213
"Sphaerothylax abyssinica"	2330358.97324718
"Glyceria maxima"	6070970.24703503
"Clinopodium capitellatum"	184352.85086763
"Anubias heterophylla"	1393586.55111195
"Lagarosiphon verticillifolius"	102133.652180071
"Lindsaea malabarica"	123234.489309014
"Dialytrichia saxicola"	45417.5328667785
"Genlisea angolensis"	2098612.01004699
"Xyris imitatrix"	1319528.4196861
"Marsilea quadrifolia"	28455978.4666798
"Aponogeton schatzianus"	2432.11209574535
"Juncus tenageia"	4513545.54145144
"Jaumea carnosa"	142302.069102503
"Bidens eatonii"	7370.27240435061
"Hydrostachys distichophylla"	52782.7264453372
"Apinagia boliviana"	4886.83412992599
"Sacciolepis cymbiandra"	2387102.44126681
"Dactylorhiza foliosa"	418.868500204936
"Montia chamissoi"	3184788.03800798
"Rorippa microphylla"	1373527.18102119
"Carex cyprica"	1674.53814749919
"Platostoma thymifolium"	10637.8922189957
"Limonium duriaei"	85406.3142241812
"Utricularia geminiscapa"	4792046.41464788
"Isoetes todaroana"	141.486642765634
"Eriocaulon stellulatum"	445442.880266364
"Nymphoides brevipedicellata"	8795738.67959138
"Cussetia diversifolia"	4779.10262195938
"Nymphoides guineensis"	319041.038597883
"Ranunculus batrachioides"	236539.393286223
"Tylostigma filiforme"	996.730367098286
"Schoenoplectus subulatus"	16773777.1860268
"Fuirena trilobites"	680540.223035475
"Acrostichum aureum"	6712015.11693008
"Crassula elatinoides"	28654.8852958132
"Juncus striatus"	128447.377600707
"Fissidens jansenii"	0.03476663779966
"Ipomoea coptica"	731742.736828553
"Schoenoplectus tabernaemontani"	65846592.0578745
"Ischaemum heterotrichum"	1076.08802414918
"Bulbostylis angolensis"	3448705.14947018
"Conyza mandrarensis"	1429.1665920333
"Potamogeton spirillus"	1169482.68184189
"Cyperus macrostachyos"	98806.1820712872
"Schoenoplectus corymbosus"	160153.61127787
"Zantedeschia aethiopica"	399325.117484477
"Cyperus distans"	1148364.85975904
"Fimbristylis consanguinea"	209817.798070346
"Helichrysum aphelexioides"	17881.3638669909
"Hydrocharis dubia"	13981909.5711632
"Urtica kioviensis"	315419.932073568
"Carex longipes"	72841.3685756207
"Thamnobryum cataractarum"	0.121638074580071
"Carex brassii"	3385.66863226001
"Oryza australiensis"	7591426.60745382
"Cynorkis marojejyensis"	332.243455699429
"Grangeopsis perrieri"	4293.99090016216
"Cyperus tenuispica"	4064291.77592907
"Isolepis digitata"	49497.215686531
"Suddia sagittifolia"	26207.6977779276
"Plantago lacustris"	19036.4677853945
"Hydrocotyle conferta"	48405.374265834
"Equisetum palustre"	8714363.8861493
"Racomitrium lusitanicum"	429.60394913608
"Sacciolepis curvata"	33817.2498417728
"Pycreus puncticulatus"	609965.167706265
"Bidens tripartita"	7624428.10918194
"Bidens amplissima"	1231734.44548791
"Cyperus diffusus"	1204985.9698102
"Nitella oligospira"	2207.86529355263
"Carum jahandiezii"	28311.7833648988
"Nymphoides parvifolia"	1204985.96982146
"Lythrum salicaria"	8271087.39774079
"Romulea antiatlantica"	34.049893572378
"Terniopsis minor"	655866.267911273
"Ranunculus penicillatus"	2046967.05882941
"Schoenoplectus decipiens"	431649.106129554
"Sesbania bispinosa"	9939232.26206592
"Impatiens rudicaulis"	4178.83297073932
"Acmella paniculata"	1204985.96982146
"Agrostis canina"	7549596.18557312
"Cyperus articulatus"	9599585.1189461
"Bellis caerulescens"	114666.496021514
"Aponogeton undulatus"	17408.4582928815
"Inversodicraea cristata"	3456056.05291206
"Eriocaulon setaceum"	12396237.7946367
"Eriocaulon kanarense"	48654.3796131531
"Bacopa hamiltoniana"	649152.467028657
"Juncus lesueurii"	613811.821713924
"Rotala robynsiana"	2974020.16350968
"Schoenoplectiella lateriflora"	3497168.81676231
"Wachendorfia thyrsiflora"	66112.6613561276
"Fuirena uncinata"	631756.090449639
"Anagallis oligantha"	938.673384322543
"Alisma lanceolatum"	12226915.6342336
"Cyperus plateilema"	2083091.58215856
"Hygrophila senegalensis"	11965235.088998
"Lythrum tribracteatum"	1906043.4494352
"Fimbristylis argentea"	232949.828509783
"Schizaea pusilla"	96952.8247987914
"Stenandrium guineense"	4802596.54122594
"Gordonia lasianthus"	226781.158194431
"Schoenoplectiella heterophylla"	2972.64487314257
"Cyperus cancrorum"	5155.38076138387
"Eriocaulon nadjae"	53573.7920363567
"Cyperus castaneus"	1204985.96973296
"Cyperus meeboldii"	1709151.19040778
"Crassula tuberella"	88683.7384823739
"Carpha eminii"	23625.7602967869
"Schoenoplectiella roylei"	53084.8786060985
"Ceratophyllum submersum"	5889826.18494572
"Inversodicraea bosii"	17023.9979600365
"Hydrostachys multifida"	22088.8001707628
"Euphorbia cuneifolia"	193969.997429124
"Vetiveria fulvibarbis"	2889668.79944157
"Cyperus cataractarum"	623643.766445199
"Racomitrium hespericum"	8130.62491046619
"Helichrysum tanacetiflorum"	2168.99122492525
"Romulea bocchierii"	60.6560611795875
"Persicaria maculosa"	6598406.97499666
"Persicaria dichotoma"	217029.6762557
"Pluchea grevei"	18997.2498231695
"Fimbristylis crystallina"	27684.7893706094
"Eriocaulon balakrishnanii"	22520.4768236084
"Vicia fulgens"	7659.36371192392
"Thawatchaia trilobata"	655866.267911273
"Litogyne gariepina"	7639579.11819819
"Scleria poklei"	13131.7646111087
"Pogostemon wightii"	50738.4343349829
"Hygrophila barbata"	1354046.75904021
"Sphaeranthus chandleri"	2562315.6885504
"Limonium palmyrense"	20640.1631930471
"Bolboschoenus glaucus"	2557148.58462081
"Bulbostylis briziformis"	2003824.3374174
"Veronica nevadensis"	14929.9351612131
"Fimbristylis dauciformis"	56193.2049930899
"Aeschynomene aspera"	15708105.6899728
"Carex lycurus"	1076696.01936507
"Culcasia panduriformis"	609872.113842985
"Diospyros dicorypheoides"	3192.89047496177
"Isoetes boryana"	2237.59144375408
"Isachne meeboldii"	19259.6131919887
"Eleocharis uniglumis"	7601840.47559235
"Phaulopsis micrantha"	3473958.77669825
"Antinoria agrostidea"	577699.820986903
