"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Venomous" "Dorsal_colour" "Dorsal_pattern" "Foraging_mode" "Shape_pupil" "Fangs" "Sex_determinism" "Body_temp"
"Hierophis gemonensis" "Hierophis gemonensis (Laurenti, 1768)" "SPECIES" "accepted" "Hierophis gemonensis (Laurenti, 1768)" "Hierophis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 0 NA NA NA NA NA NA 1 1 NA NA 0 447700 219.3845872 NA 6.5 "oviparous" NA NA 33 NA NA NA NA NA NA NA NA NA 0.5 2 NA 0.003124882 0.083205583 0.087005846 0 NA 979.3193771 NA 0.33 1032.5 NA NA NA NA NA "round (or oval)" "rear-fanged" NA NA
"Hierophis viridiflavus" "Hierophis viridiflavus (Lacépède, 1789)" "SPECIES" "accepted" "Hierophis viridiflavus (Lacépède, 1789)" "Hierophis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "SPEED2ZERO" "INR" "Yes" "EN" "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1318900 386.5989196 NA 20 "oviparous" NA NA 33 "Diurnal" NA NA NA NA NA NA NA NA 0.5 3 NA 0.008919705 0.151145047 0.069571656 0 11.93791 890.4106572 610.0948 0.18 1050 NA "No" NA NA NA "round (or oval)" "rear-fanged" NA NA
"Iberolacerta aranica" "Iberolacerta aranica (Arribas, 1993)" "SPECIES" "accepted" "Iberolacerta aranica (Arribas, 1993)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 1 0 NA NA NA NA NA NA 1 0 NA NA 0 24200 6.918309709 66.9 2.985 "oviparous" NA 3.45833333333333 NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.006390273 0.218036331 0.084932981 0 4.7 895.9653431 5788.3 13.023217 2300 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 29.35
"Iberolacerta aurelioi" "Iberolacerta aurelioi (Arribas, 1994)" "SPECIES" "accepted" "Iberolacerta aurelioi (Arribas, 1994)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 1 0 NA NA NA NA NA NA 1 0 NA NA 0 12100 6.45654229 65.3 2.515 "oviparous" NA 3.20833333333333 17 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.010271757 0.204751083 0.085715327 0 4.8 848.5163636 5786.2 13.02104 2550 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 28.1
"Iberolacerta bonnali" "Iberolacerta bonnali (Lantz, 1927)" "SPECIES" "accepted" "Iberolacerta bonnali (Lantz, 1927)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 0 0 0 0 1 1 0 NA NA NA NA NA NA 1 0 NA NA 0 96800 6.45654229 65.4 3.03 "oviparous" NA 1.95833333333333 NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.005524134 0.202891813 0.074066458 0 4.28 893.4275769 5659.9 11.995968 2325 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 29.95
"Iberolacerta cyreni" "Iberolacerta cyreni (Müller & Hellmich, 1937)" "SPECIES" "accepted" "Iberolacerta cyreni (Müller & Hellmich, 1937)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 48400 17.37800829 91 6.3 "oviparous" NA 0.833333333333333 NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 5 NA 0.013934515 0.234614092 0.039497659 0 10.44 624.6061368 6583.6 19.723694 1900 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 28.25
"Iberolacerta galani" "Iberolacerta galani Arribas, Carranza & Odierna, 2006" "SPECIES" "accepted" "Iberolacerta galani Arribas, Carranza & Odierna, 2006" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 0 0 0 0 1 0 0 NA NA NA NA NA NA 0 0 NA NA 0 36300 14.12537545 85 4.5 "oviparous" NA NA NA "Diurnal" NA NA NA NA NA NA NA NA 0.5 1 NA 0.001708493 0.114179158 0.076855626 0 NA 838.9384433 NA 16.934671 1750 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 30.2
"Iberolacerta horvathi" "Iberolacerta horvathi (Méhely, 1904)" "SPECIES" "accepted" "Iberolacerta horvathi (Méhely, 1904)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 0 1 NA NA 0 193600 6.45654229 65 3.505 "oviparous" NA 2 NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.008039533 0.062942462 0.045878667 0 8.41 1311.772572 6915.6 16.193312 1125 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 31.6
"Iberolacerta martinezricai" "Iberolacerta martinezricai (Arribas, 1996)" "SPECIES" "accepted" "Iberolacerta martinezricai (Arribas, 1996)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 0 1 NA NA NA NA NA NA 0 0 NA NA 0 12100 7.762471166 69.3 4 "oviparous" NA 3.5 8 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 2 NA 0.001204389 0.111307291 0.118015604 0 12.27 819.018038 6126.9 20.448344 1265 NA "No" NA NA NA NA "non-fanged" NA 33.3
"Iberolacerta monticola" "Iberolacerta monticola (Boulenger, 1905)" "SPECIES" "accepted" "Iberolacerta monticola (Boulenger, 1905)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 1 1 0 0 1 1 0 1 NA NA NA NA NA NA 0 1 NA NA 0 133100 13.80384265 84.6 6.3 "oviparous" NA 1.95833333333333 15 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.004789086 0.087730676 0.049932151 0 10.18 1060.685032 4736.9 15.042962 1000 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 31.45
"Lacerta agilis" "Lacerta agilis Linnaeus, 1758" "SPECIES" "accepted" "Lacerta agilis Linnaeus, 1758" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "SPEED2ZERO" "INN" "No" "VU" "LC" "VULNERABLE" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 13382600 33.88441561 114 8.4 "oviparous" NA 2 15 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.003493582 0.124143613 0.039931925 0.103025059 3.62 514.3776806 10560.9 17.109442 1575 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 32.2
"Lacerta algirus" "Lacerta algira Linnaeus, 1758" "SPECIES" "synonym" "Psammodromus algirus (Linnaeus, 1758)" "Psammodromus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 1 1 NA NA 0 1863400 19.498446 95 5.35 "oviparous" NA 1.04166666666667 5 "Diurnal" "Omnivorous" 1 1 NA NA NA NA 1 0.75 3 NA 0.005997752 0.201470962 0.042647025 0.024739248 14.67 518.3708314 6149.6 25.075916 1305 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 32.75
"Lacerta anatolica" "Lacerta anatolica Werner, 1900" "SPECIES" "synonym" "Anatololacerta anatolica (Werner, 1900)" "Anatololacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 0 1 NA NA NA NA NA NA 0 0 NA NA 0 229900 9.77237221 75 5.5 "oviparous" NA 3 10 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 2 NA 0.009471595 0.160084669 0.110268385 0 13.44 643.1635099 7091.6 17.677192 850 NA "No" NA NA NA NA "non-fanged" NA 32.9
"Lacerta apodus" "Lacerta apoda Pallas, 1775" "SPECIES" "synonym" "Pseudopus apodus (Pallas, 1775)" "Pseudopus" "Anguidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 3133900 588.8436554 580 8.65 "oviparous" NA 3 54 "Diurnal" "Carnivorous" 1 1 NA 1 0 0 0 0.5 4 NA 0.00585729 0.135239391 0.060367698 0.129738255 11.5 528.7868549 8154.6 18.406586 1600 NA "No" NA NA "ACT" NA "non-fanged" NA 23.45
"Lacerta aranica" "Lacerta aranica Arribas, 1993" "SPECIES" "homotypic synonym" "Iberolacerta aranica (Arribas, 1993)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 1 0 NA NA NA NA NA NA 1 0 NA NA 0 24200 6.918309709 66.9 2.985 "oviparous" NA 3.45833333333333 NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.006390273 0.218036331 0.084932981 0 4.7 895.9653431 5788.3 13.023217 2300 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 29.35
"Lacerta arguta" "Lacerta arguta Pallas, 1773" "SPECIES" "homotypic synonym" "Eremias arguta (Pallas, 1773)" "Eremias" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "NT" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 6231500 22.90867653 100 3.98 "oviparous" NA 0.916666666666667 NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 5 NA 0.001976177 0.122145475 0.031436711 0.291639536 6.49 314.1831528 11592.2 19.585879 1450 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 30.2
"Lacerta armeniaca" "Lacerta armeniaca Mehely, 1909" "SPECIES" "homotypic synonym" "Darevskia armeniaca (Méhely, 1909)" "Darevskia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 1 1 0 NA NA NA NA NA NA 1 0 NA NA 0 278300 9.120108394 73 4 "oviparous" NA 3.5 8 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.005138322 0.14108011 0.124661517 0.051615638 7.39 625.5125341 7834.8 13.35552 1800 NA "No" NA NA NA NA "non-fanged" NA NA
"Lacerta atlantica" "Lacerta atlantica Peters & Doria, 1882" "SPECIES" "homotypic synonym" "Gallotia atlantica (Peters & Doria, 1882)" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 48400 28.84031503 108 2.2 "oviparous" NA 2 15 "Diurnal" "Omnivorous" 1 NA NA NA NA NA 1 0.5 4 NA 0.000640221 0.002004887 0 0 19.28 127.3320308 1972 31.238547 400 NA "No" NA NA "ACT" NA "non-fanged" NA 33.35
"Lacerta atrata" "Lacerta atrata Bosca, 1916" "SPECIES" "synonym" "Podarcis liolepis (Boulenger, 1905)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 411400 11.74897555 80 2.8 "oviparous" NA 0.791666666666667 NA "Diurnal" "Omnivorous" NA 1 NA NA NA NA NA 0.5 NA NA 0.00728245 0.188056081 0.044812574 0 11.73 676.0601579 5831.8 18.153054 700 NA "No" NA NA NA NA "non-fanged" NA 34.2
"Lacerta auratus" "Lacerta aurata Linnaeus" "SPECIES" "synonym" "Heremites auratus (Linnaeus, 1758)" "Heremites" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 2589400 33.88442 115 5 "viviparous" NA 1.875 NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.005275144 0.133237717 0.025312724 0.080467237 14.68 363.3066517 7537.4 20.410073 1250 NA "No" NA NA NA NA "non-fanged" NA NA
"Lacerta aurelioi" "Lacerta aurelioi Arribas, 1994" "SPECIES" "homotypic synonym" "Iberolacerta aurelioi (Arribas, 1994)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 0 0 0 0 1 1 0 NA NA NA NA NA NA 1 0 NA NA 0 12100 6.45654229 65.3 2.515 "oviparous" NA 3.20833333333333 17 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.010271757 0.204751083 0.085715327 0 4.8 848.5163636 5786.2 13.02104 2550 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 28.1
"Lacerta bedriagae" "Lacerta bedriagae Camerano, 1885" "SPECIES" "homotypic synonym" "Archaeolacerta bedriagae (Camerano, 1885)" "Archaeolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 1 1 0 0 1 1 0 1 NA NA NA NA NA NA 0 1 NA NA 0 84700 14.12537545 84 4.5 "oviparous" NA NA NA "Diurnal" "Omnivorous" 1 NA NA NA NA NA 1 0.5 4 NA 0.00271889 0.050181255 0.040135536 0 13.71 723.4959235 5186.6 22.764316 1355 NA "No" NA NA NA NA "non-fanged" NA 32.4
"Lacerta bilineata" "Lacerta bilineata Daudin, 1802" "SPECIES" "accepted" "Lacerta bilineata Daudin, 1802" "Lacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "SPEED2ZERO" "INR" "Yes" "VU" "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1464100 50.11872336 130 11.05 "oviparous" NA 1.5 13 "Diurnal" "Carnivorous" 1 1 NA 0 0 0 0 0.5 4 NA 0.009412093 0.16345212 0.071613063 0 NA 873.689804 NA 17.513129 1080 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" NA
"Lacerta bocagei" "Lacerta bocagei Seoane, 1884" "SPECIES" "homotypic synonym" "Podarcis bocagei (Lopez-Seoane, 1885)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 1 1 NA NA 0 169400 7.943282347 70 3.4 "oviparous" NA 1.33333333333333 7 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.008153997 0.095308606 0.051162205 0 11.51 1094.864867 4538.1 17.262028 950 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 32.3
"Lacerta bonnali" "Lacerta bonnali Lantz, 1927" "SPECIES" "homotypic synonym" "Iberolacerta bonnali (Lantz, 1927)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 0 0 0 0 1 1 0 NA NA NA NA NA NA 1 0 NA NA 0 96800 6.45654229 65.4 3.03 "oviparous" NA 1.95833333333333 NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.005524134 0.202891813 0.074066458 0 4.28 893.4275769 5659.9 11.995968 2325 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 29.95
"Lacerta caesaris" "Lacerta caesaris Lehrs, 1914" "SPECIES" "homotypic synonym" "Gallotia caesaris (Lehrs, 1914)" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 60500 30.90295433 111 3.15 "oviparous" NA 1.91666666666667 12 "Diurnal" "Omnivorous" 1 1 NA 1 1 NA 1 0.5 4 NA 0.000360539 0.00355349 0 0 18.77 293.147888 2016.9 42.050657 750 NA "No" NA NA "ACT" NA "non-fanged" NA 35.5
"Lacerta chalcides" "Lacerta chalcides Linnaeus, 1758" "SPECIES" "homotypic synonym" "Chalcides chalcides (Linnaeus, 1758)" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 1 1 1 1 0 0 1 0 1 1 NA NA NA NA NA NA 1 1 NA NA 0 629200 33.88441561 210 7.4 "viviparous" NA 1.75 4 "Cathemeral" "Carnivorous" 1 0 NA 0 0 0 0 0.25 5 NA 0.010779858 0.180641922 0.043708354 0.000879458 14.56 685.53079 5991.7 21.74347 1150 NA "No" NA NA NA NA "non-fanged" NA NA
"Lacerta chamaeleon" "Lacerta chamaeleon Linnaeus, 1758" "SPECIES" "homotypic synonym" "Chamaeleo chamaeleon (Linnaeus, 1758)" "Chamaeleo" "Chamaeleonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 0 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 1 1 NA NA 0 3702600 95.4992586 170 23.65 "oviparous" NA 1.29166666666667 6 "Diurnal" "Omnivorous" 1 1 NA 1 NA NA NA 1 3 NA 0.005582485 0.119811561 0.015701882 0.176525191 18.47 258.16309 5962.5 35.927689 1107.5 NA "No" NA NA "AMB" NA "non-fanged" "GSD (XX/XY)" 28.5
"Lacerta cyreni" "Lacerta cyreni Müller & Helmich, 1937" "SPECIES" "homotypic synonym" "Iberolacerta cyreni (Müller & Hellmich, 1937)" "Iberolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 48400 17.37800829 91 6.3 "oviparous" NA 0.833333333333333 NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 5 NA 0.013934515 0.234614092 0.039497659 0 10.44 624.6061368 6583.6 19.723694 1900 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 28.25
"Lacerta dugesii" "Lacerta dugesii Milne-Edwards, 1829" "SPECIES" "homotypic synonym" "Teira dugesii (Milne-Edwards, 1829)" "Teira" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 145200 12.30268771 81 2.5 "oviparous" NA 1.25 16 "Diurnal" "Omnivorous" 1 NA NA NA NA NA 1 0.5 4 NA 0.000653409 0.000287347 0.00079617 0 16.5 1360.371329 2349.7 25.882185 935 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 33.8
"Lacerta erhardii" "Lacerta erhardii Bedriaga, 1882" "SPECIES" "homotypic synonym" "Podarcis erhardii (Bedriaga, 1882)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 459800 13.80384265 84 2.53 "oviparous" NA 0.875 5 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 3 NA 0.003686914 0.145701084 0.105150247 0 12.91 716.863011 7036.8 19.598143 1000 NA "No" NA NA "ACT" NA "non-fanged" "GSD (ZW/ZZ)" 33.45
"Lacerta erythrurus" "Lacerta erythrura Schinz, 1833" "SPECIES" "synonym" "Acanthodactylus erythrurus (Schinz, 1833)" "Acanthodactylus" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 290400 19 94 3.7 "oviparous" NA 1.16666666666667 2.1 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 4 NA 0.004189583 0.290799893 0.027981621 0.038988598 17.73488396 384.1832222 5346.880287 71.07556149 731.218909 NA "No" NA NA "Mixed" NA "non-fanged" "GSD (ZW/ZZ)" 34.8
"Lacerta filfolensis" "Lacerta filfolensis Bedriaga, 1876" "SPECIES" "homotypic synonym" "Podarcis filfolensis (Bedriaga, 1876)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 1 1 NA NA 0 36300 14.79108388 86 2.5 "oviparous" NA NA 2.8 "Diurnal" "Omnivorous" 1 1 NA 1 1 NA NA 0.5 3 NA 0.001222414 0.019525826 0 0 18.53 501.4181026 4672.5 28.135499 95 NA "No" NA NA NA NA "non-fanged" NA 32.8
"Lacerta gaigeae" "Lacerta gaigeae Werner, 1930" "SPECIES" "homotypic synonym" "Podarcis gaigeae (Werner, 1930)" "Podarcis" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "VU" "VULNERABLE" 1 0 0 0 1 0 1 0 0 0 1 0 0 NA NA NA NA NA NA 0 1 NA NA 0 12100 22.90867653 100 2.47 "oviparous" NA 0.916666666666667 5 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 1 0.5 2 NA 3.4977e-05 0.003126498 0.006313853 0 16.3 545.5335366 5694.8 24.330773 350 NA "No" NA NA "ACT" NA "non-fanged" NA 32.6
"Lacerta galloti" "Lacerta galloti Oudart In Webb & Berthelot, 1839" "SPECIES" "homotypic synonym" "Gallotia galloti (Oudart, 1839)" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 72600 69.18309709 145 4.095 "oviparous" NA 2.5 15 "Diurnal" "Herbivorous" 1 0 0 NA NA NA 1 0.5 5 NA 0.005527618 0.008940621 0 0 17.34 372.6108749 2107.9 30.302984 1500 NA "No" NA NA NA NA "non-fanged" "GSD (ZW/ZZ)" 32.55
"Lacerta graeca" "Lacerta graeca Bedriaga, 1886" "SPECIES" "synonym" "Hellenolacerta graeca (Bedriaga, 1886)" "Hellenolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 72600 14.12537545 85 3.5 "oviparous" NA NA NA "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.75 4 NA 0.002168247 0.089625137 0.143192761 0 15.33 697.7951471 6389.2 21.113884 800 NA "No" NA NA "AMB" NA "non-fanged" "GSD (ZW/ZZ)" 31.35
"Lacerta guttatus" "Lacerta guttata Gmelin In Linnaeus, 1789" "SPECIES" "synonym" "Phrynocephalus guttatus (Gmelin, 1789)" "Phrynocephalus" "Agamidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 0 0 NA NA NA NA NA NA 0 0 NA NA 0 2734600 8.7096359 65 3.23 "oviparous" NA 1.29166666666667 5 "Diurnal" "Omnivorous" 1 NA NA NA NA NA NA 0.5 1 NA 0.000737011 0.03922967 0.008316473 0.412196533 6.52 217.753087 12374.1 23.567477 90 NA "No" NA NA NA NA "non-fanged" NA NA
"Lacerta helioscopus" "Lacerta helioscopa Pallas" "SPECIES" "synonym" "Phrynocephalus helioscopus (Pallas, 1771)" "Phrynocephalus" "Agamidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 0 NA NA NA NA NA NA 0 1 NA NA 0 7090600 10.96478196 70 3.7 "oviparous" NA 1 3 "Diurnal" "Carnivorous" 1 0 NA 0 0 0 0 0.5 2 NA 0.001228013 0.075506779 0.01988642 0.297005704 5.42 268.4614124 11810.7 23.90542 720 NA "No" NA NA "AMB" NA "non-fanged" NA 37.05
