"species" "Family" "Order" "Longevity_y" "Diet_Carniv" "Diet_Leaf" "Diet_Woody" "Diet_Parasit" "Diet_Other" "Diet_Gra" "Diet_Gat" "Diet_Aff" "Diet_Pff" "Temp_pref" "Drought" "pH_pref" "Respir_teg" "Respir_gil" "Respir_pls" "Respir_spi" "Respir_ves" "Respir_tap" "Respir_sur" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Elev_Nival" "Reproductive_mode" "Development" "Aqu_stage_egg" "Aqu_stage_lar" "Aqu_stage_nym" "Aqu_stage_pup" "Aqu_stage_adu" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Rhithral_pref" "Potamal_pref" "Fos" "Ter" "Aqu" "Arb" "Aer" "Flow_habitat" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_mil" "Substrate_mal" "Substrate_hpe" "Substrate_alg" "Substrate_mph" "Substrate_pom" "Substrate_woo" "Substrate_mad" "Substrate_oth" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "Geo_range" "RangeSize_km2" "IUCN_status" "gbif_accepted" "gbif_rank" "gbif_genus" "gbif_family" "gbif_order" "gbif_class" "gbif_phylum" "gbif_IUCN"
"Amphinemura triangularis" "Nemouridae" "Plecoptera" "<=1" 0 1 0 0 0 1 1 0 0 "cold" NA "neutral_to_alka" 1 1 0 0 0 0 0 0 1 1 1 1 0 "frc" "hemimetabolic" NA NA NA NA NA 0 0 0 7 0 3 1 2 3 3 1 0 0 0 0 0 4 1 NA 1 1 NA 0 "rheophil" 2 0 3 0 5 0 0 0 0 0 0 0 0 NA NA NA NA NA "very_wide" NA NA "Amphinemura triangularis (Ris, 1902)" "SPECIES" "Amphinemura" "Nemouridae" "Plecoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Anabolia concentrica" "Limnephilidae" "Trichoptera" "<=1" NA 0 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 0 0 NA NA NA NA NA NA "vec" "holometabolic" 3 6 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 NA 0 "limnophil" 0 0 0 0 0 0 0 0 6 2 2 0 0 NA NA NA NA NA NA NA NA "Anabolia concentrica (Zetterstedt, 1840)" "SPECIES" "Anabolia" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Anabolia nervosa" "Limnephilidae" "Trichoptera" NA 1 1 0 0 0 1 1 0 0 "warm" NA NA 1 1 0 0 0 0 0 1 1 0 0 0 0 "tec" "holometabolic" 1 8 0 1 0 0 0 0 7 3 0 0 0 0 0 0 3 3 0 4 0 1 3 NA 1 1 NA 0 "limnophil" 0 0 0 0 0 0 0 0 6 2 2 0 0 10 0 0 0 0 "moderate" NA NA "Anabolia nervosa (Curtis, 1834)" "SPECIES" "Anabolia" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Apatania fimbriata" "Apataniidae" "Trichoptera" ">1" 0 0 0 0 0 1 1 0 0 "cold" NA NA 1 1 0 0 0 0 0 0 0 1 1 1 0 "fic" "holometabolic" 2 6 0 2 0 NA NA NA NA NA NA 6 4 0 0 0 0 0 0 0 0 1 1 NA 1 1 NA 0 "rheophil" 0 0 0 0 5 5 0 0 0 0 0 0 0 NA NA NA NA NA "small" NA NA "Apatania fimbriata (Pictet, 1834)" "SPECIES" "Apatania" "Apataniidae" "Trichoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Apatania muliebris" "Apataniidae" "Trichoptera" NA 0 0 0 0 0 1 1 0 0 "cold" NA NA 1 1 0 0 0 0 0 NA NA NA NA NA NA "fic" "holometabolic" NA NA NA NA NA 0 0 0 5 5 0 5 5 0 0 0 0 0 0 0 0 1 1 NA 1 1 NA 0 "rheophil" 0 0 0 0 5 5 0 0 0 0 0 0 0 NA NA NA NA NA "small" NA NA "Apatania muliebris McLachlan, 1866" "SPECIES" "Apatania" "Apataniidae" "Trichoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Apatania stigmatella" "Apataniidae" "Trichoptera" ">1" NA 0 NA NA NA NA NA NA NA NA NA "acid" 1 1 0 0 0 0 0 NA NA NA NA NA NA NA "holometabolic" NA NA NA NA NA NA NA NA NA NA NA 0 0 2 2 2 2 0 0 2 0 NA NA NA 1 1 NA 0 "indifferent" 0 0 0 0 5 5 0 0 0 0 0 0 0 NA NA NA NA NA "very_wide" NA NA "Apatania stigmatella (Zetterstedt, 1840)" "SPECIES" "Apatania" "Apataniidae" "Trichoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Apatania stylata" "Apataniidae" "Trichoptera" NA NA 0 NA NA NA NA NA NA NA "cold" NA NA 1 1 0 0 0 0 0 NA NA NA NA NA NA NA "holometabolic" NA NA NA NA NA NA NA NA NA NA NA 5 5 0 0 0 0 0 0 0 0 NA NA NA 1 1 NA 0 "rheophil" 0 0 0 0 5 5 0 0 0 0 0 0 0 NA NA NA NA NA "small" NA NA "Apatania stylata Navas, 1916" "SPECIES" "Apatania" "Apataniidae" "Trichoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Apatania theischingerorum" "Apataniidae" "Trichoptera" NA 0 1 0 0 0 1 0 0 0 NA NA NA 1 1 0 0 0 0 0 NA NA NA NA NA NA NA "holometabolic" NA NA NA NA NA 0 0 0 10 0 0 3 3 3 1 0 0 0 0 0 0 NA NA NA 1 1 NA 0 "rheophil" 0 0 0 0 5 5 0 0 0 0 0 0 0 NA NA NA NA NA "very_wide" NA NA "Apatania theischingerorum Malicky, 1981" "SPECIES" "Apatania" "Apataniidae" "Trichoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Apatania zonella" "Apataniidae" "Trichoptera" ">1" NA 0 NA NA NA NA NA NA NA NA NA "no_pref" 1 1 0 0 0 0 0 NA NA NA NA NA NA "fic" "holometabolic" 2 6 0 2 0 NA NA NA NA NA NA 0 0 2 3 2 0 0 0 3 0 NA NA NA 1 1 NA 0 "indifferent" 0 0 0 0 5 5 0 0 0 0 0 0 0 NA NA NA NA NA "very_wide" NA NA "Apatania zonella (Zetterstedt, 1840)" "SPECIES" "Apatania" "Apataniidae" "Trichoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
"Arctopsyche ladogensis" "Hydropsychidae" "Trichoptera" ">1" NA 0 NA NA NA NA NA NA NA "cold" NA NA 1 1 0 0 0 0 0 NA NA NA NA NA NA NA "holometabolic" 1 8 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 NA 0 "rheobiont" 0 0 0 0 3 4 0 0 0 0 3 0 0 NA NA NA NA NA NA NA NA "Arctopsyche ladogensis (Kolenati, 1859)" "SPECIES" "Arctopsyche" "Hydropsychidae" "Trichoptera" "Insecta" "Arthropoda" "NOT_EVALUATED"
