"species"	"range.size.km2"
"Hipparchia sbordonii"	6.53747692193838
"Lasiommata paramegaera"	32830.1729711442
"Maniola chia"	828.925750564762
"Maniola nurag"	4317.83241220228
"Melanargia arge"	94449.4049417687
"Melanargia pherusa"	5284.29212000123
"Pseudochazara graeca"	35861.8985265488
"Papilio hospiton"	32828.5806812109
"Zerynthia cretica"	8232.54511570448
"Euchloe bazae"	10313.7715653519
"Euchloe insularis"	32803.0165341152
"Agdistis marionae"	0.383342804312612
"Elachista trifasciata"	0.087894704689479
"Zovax whiteheadii"	65.3273269921967
"Scopula separata"	73.8768279588194
"Homoeosoma privata"	71.8649245903066
"Ornithoptera alexandrae"	1525.22330775633
"Ornithoptera tithonus"	113957.641903665
"Ornithoptera rothschildi"	903.478349742733
"Ornithoptera meridionalis"	162312.48313721
"Ornithoptera goliath"	116339.639206203
"Ornithoptera priamus"	938060.888192592
"Ornithoptera richmondia"	43210.0258605058
"Ornithoptera victoriae"	32907.8981567068
"Trogonoptera brookiana"	436070.998735139
"Troides darsius"	22740.5318084546
"Troides prattorum"	3233.09032067795
"Troides dohertyi"	406.787041382178
"Troides criton"	21335.7716289911
"Troides cuneifera"	121830.671839963
"Troides haliphron"	61421.9877283299
"Troides hypolitus"	174079.392154862
"Troides magellanus"	195696.218307164
"Troides minos"	212660.730775076
"Troides miranda"	283417.199232008
"Troides oblongomaculatus"	667157.757556103
"Troides plato"	11507.6105230116
"Troides rhadamantus"	276229.36422286
"Troides riedeli"	3291.7287140469
"Troides staudingeri"	17693.8414004214
"Troides vandepolli"	34731.503918963
"Eupithecia ogilviata"	3.27129729214906
"Tinea poecilella"	6.92797485811728
"Graphania granti"	7.44934810156901
"Satyrium jebelia"	3880.06949020366
"Battus devilliers"	116484.96754122
"Battus eracon"	59675.3359574952
"Battus lycidas"	8921126.31517934
"Battus philenor"	6436369.16999355
"Battus polydamas"	17255275.6291186
"Eurytides dolicaon"	10483154.5917179
"Papilio andraemon"	112343.557582918
"Papilio aristodemus"	142798.06581827
"Papilio caiguanabus"	102079.085345046
"Papilio esperanza"	77.1445246756147
"Papilio machaonides"	46079.6550454979
"Papilio multicaudata"	4787363.84255081
"Papilio pelaus"	79766.5772719429
"Papilio polyxenes"	9721081.87101979
"Papilio zelicaon"	4044204.49294677
"Parides anchises"	8139379.95520918
"Parides sesostris"	8342685.09999853
"Parnassius eversmanni"	10355952.2299482
