"species"	"range.size.km2"
"Pseudoplectania melaena"	2483623.22474948
"Resinoporia piceata"	5728799.16522566
"Sarcodontia crocea"	3260587.55753637
"Antrodia alpina"	60821.125109536
"Stereopsis vitellina"	1133514.19812495
"Paraxerula caussei"	826369.465367422
"Cortinarius pinophilus"	5914294.78576364
"Ramaria rufescens"	1994353.48624419
"Squamanita pearsonii"	2423.71138251278
"Xeromphalina junipericola"	15669.2708226616
"Entoloma eugenei"	1209.53910767307
"Echinodontium ryvardenii"	5610.00082666801
"Amanita lepiotoides"	1528788.08937861
"Laccariopsis mediterranea"	1330492.17216041
"Hygrophorus calophyllus"	2276449.86105654
"Alessioporus ichnusanus"	231708.35712625
"Russula fuegiana"	595142.33708731
"Aleurodiscus stratosus"	47.986257104826
"Aleurocystis gloeocystidiata"	1918.62682113906
"Cortinarius carneoroseus"	253948.181630246
"Cortinarius dombeyi"	595142.33708731
"Cortinarius holojanthinus"	464584.801192601
"Cortinarius sphaerocephalus"	253948.181630246
"Cortinarius lebre"	253948.181630246
"Cortinarius magellanicus"	595142.33708731
"Xylodon crassisporus"	13.3773530137148
"Kavinia chacoserrana"	1918.62682113906
"Ramaria patagonica"	320543.951570087
"Stilbohypoxylon macrosporum"	35679.8275312718
"Austroboletus festivus"	351239.95129613
"Cantharellus guyanensis"	1734513.6492281
"Vararia incrustata"	3608.85673453527
"Rickenella minuta"	595142.33708731
"Tulostoma domingueziae"	1918.62682113906
"Fistulina antarctica"	253948.181630246
"Descolea antarctica"	595142.33708731
"Descolea brunnea"	589037.583708832
"Cuphophyllus adonis"	2663.48896251693
"Russula depauperata"	579426.176337294
"Artomyces adrienneae"	206494.863145553
"Hallingea purpurea"	418302.708404582
"Ameghiniella australis"	320543.951483322
"Austropaxillus statuum"	595142.33708731
"Psathyloma psathyrelloides"	595142.33708731
"Gautieria chilensis"	320543.951570087
"Nothophellinus andinopatagonicus"	320543.951570087
"Arthonia kermesina"	204.663355968323
"Texosporium sancti-jacobi"	170561.137128394
"Bryoria fremontii"	5855098.84262709
"Niebla ramosissima"	19.1894902681172
"Sticta deyana"	1548.30860115879
"Sporodophoron americanum"	23900.9515485169
"Ophiocordyceps sinensis"	1212627.26445745
"Flavoparmelia caperata"	15284962.3173401
"Lecanora protervula"	1577765.68940994
"Lepraria normandinoides"	3268627.60408991
"Lepraria oxybapha"	3056473.87236172
"Phlyctis petraea"	1792199.47876221
"Lepra andersoniae"	6.53534218835324
"Biscogniauxia bartholomaei"	1345386.94199361
"Poronia punctata"	5878758.30143677
"Parmelia saxatilis"	31259362.7626235
"Parmelia squarrosa"	16408608.7251946
"Parmeliopsis ambigua"	33207899.1738642
"Parmeliopsis hyperopta"	28935769.0180236
"Parmotrema crinitum"	32414489.2874705
