"species"	"range.size.km2"
"Dichotomius maya"	48508.6515877114
"Aulacopris matthewsi"	3.13952597418761
"Onthophagus caesariatus"	1256.59427208429
"Canthon laminatus"	1629303.4621962
"Scarabaeus costatus"	264365.161727009
"Ontherus azteca"	15972882.7387885
"Cryptocanthon campbellorum"	5428980.21375226
"Catharsius chinai"	320671.571321126
"Demarziella planitarsis"	84674.468271388
"Gyronotus pumilus"	9593.18854088485
"Metacatharsius pumilioniformis"	59149.1658614084
"Scarabaeolus canaliculatus"	25299.0430312785
"Zonocopris machadoi"	584965.195591845
"Copris wiesei"	79507.0100014315
"Ontherus raptor"	1305643.85496291
"Trichillidium quadridens"	2806918.43138038
"Onthophagus hoplocerus"	136572.83432051
"Garreta malleolus"	358777.473629879
"Ontherus laminifer"	2420782.98622808
"Canthidium femoratum"	213398.299954392
"Boletoscapter furcatus"	184215.058430804
"Macroderes cornutus"	3392.44097643015
"Canthon quadripunctatus"	3324.94831520208
"Bdelyrus apaporisae"	2513.18854286603
"Onthophagus flavolimbatus"	1013608.29081204
"Anomiopus idei"	1260.5848754389
"Ateuchus halffteri"	628.235271148864
"Onthophagus depilatus"	2513.18854549651
"Canthon lividus"	755708.889442177
"Onitis meyeri"	3354.32845724698
"Onthophagus bornemisszai"	158899.425033709
"Bdelyrus cochabambae"	2513.18854481424
"Anomiopus laetus"	588057.634895191
"Onthophagus mamillatus"	59814.3416656761
"Onthophagus janthinus"	312.909660106177
"Onthophagus aequepubens"	628192.111771207
"Onthophagus anchommatus"	424204.989415357
"Odontoloma pygidiale"	69949.594332003
"Deltochilum batesi"	38536.1646502969
"Ontherus hadros"	3656.77951345127
"Macroderes endroedyi"	6642.72459832918
"Onitis obscurus"	266253.706646581
"Canthon helleri"	3117.64458447974
"Lepanus politus"	108692.752137336
"Proagoderus extensus"	497694.970420323
"Frankenbergerius nitidus"	757.941135220637
"Canthidium flavum"	2513.1885432374
"Anomiopus birai"	572397.356019462
"Ateuchus ambiguus"	314.138368948897
"Onitis robustus"	3861711.73792188
"Canthon heyrovskyi"	2069627.0170222
"Holocephalus sculptus"	27696.5596205683
"Onthophagus bindaree"	6058.7585476984
"Caccobius nigritulus"	1195333.49887388
"Liatongus arrowi"	374172.94530105
"Gromphas aeruginosa"	3253191.8984653
"Odontoloma endroedyi"	57178.9958340774
"Onthophagus lemekensis"	33462.6158204348
"Caccobius cavatus"	1519897.06472518
"Onthophagus falculatus"	1256.59427181261
"Coprophanaeus ohausi"	989618.798023932
"Onthophagus hippopotamus"	40204.7678583357
"Onthophagus impressicollis"	2319713.1785267
"Onthophagus quadricuspis"	130866.568524563
"Scarabaeolus karrooensis"	477660.717236036
"Dichotomius alyattes"	151017.133434206
"Onthophagus nigriventris"	158044.043503563
"Onthophagus carpophilus"	67056.6660467527
"Lepanus gelasinus"	1810.26321313582
"Onthophagus reyesi"	314.117635243366
"Deltochilum carinatum"	6338172.26219525
"Copris ritsemae"	1256.59427454033
"Gymnopleurus bicolor"	2513.18854460048
"Cephalodesmius armiger"	130983.377083995
"Canthon columbianus"	1256.59427147143
"Onthophagus caprai"	2513.18854641627
"Canthidium aurichalceum"	1911.66996606397
"Epirinus relictus"	5245.27153117561
"Dichotomius nutans"	2385.96923966395
"Uroxys elongatus"	2275323.83440465
"Ontherus aequatorius"	111515.352582352
"Uroxys coarctatus"	83641.8923313282
"Ateuchus carbonarius"	273939.157630469
"Amphistomus speculifer"	87943.4152364456
"Onthophagus lugubris"	266705.530120149
"Temnoplectron bornemisszai"	28581.809216996
"Clypeodrepanus striatus"	4859.61470519768
"Onthophagus yiryoront"	10334.3167271579
"Scybalophagus plicatipennis"	313126.25914112
"Copris serius"	18524.4178217407
"Onthophagus bunamin"	89601.5025118161
"Onthophagus bicolensis"	1111.08661339014
"Panelus bakeri"	1256.59427186854
"Onthophagus beiranus"	231963.993067043
"Sceliages difficilis"	441625.957210978
"Canthidium sladeni"	79553.591874385
"Ontherus brevicollis"	626488.436174004
"Versicorpus streyi"	548.173617893689
"Onthophagus asper"	416123.666467023
"Endroedyolus paradoxus"	1342.91864012015
"Garreta nitens"	4770484.51206545
"Paraixodina freyi"	35893.6103732665
"Onitis dispar"	185328.373117552
"Deltochilum cristinae"	1256.59427144882
"Scybalocanthon darlingtoni"	1256.59427239045
"Garreta azureus"	3650720.40304736
"Sulcophanaeus batesi"	503240.194899259
"Onthophagus hemipygus"	1256.59427288974
"Ontherus irinus"	62714.8525084886
"Kolbeellus ateuchoides"	19376.2551623805
"Canthidium cavifrons"	494957.559072043
"Sisyphus fortuitus"	258194.460566004
"Canthidium viridicolle"	1256.59427176973
"Bdelyrus boliviensis"	1256.59427252671
"Canthon zuninoi"	1256.22017873642
"Ateuchus laevicolle"	850989.603771565
"Kheper asceticus"	948.677720401322
"Gymnopleurus aenescens"	1683554.22680758
"Onthophagus onorei"	1518511.60265099
"Onthophagus tricolor"	70425.6358833328
"Onthophagus vigens"	66998.2792290572
"Onthophagus rugulipennis"	354690.521670197
"Bdelyrus triangulus"	314.13836873977
"Pachysoma glentoni"	1624.84411354801
"Deltochilum rubripenne"	528323.573092357
"Onthophagus anisocerus"	24131.6461435094
"Onthophagus mexicanus"	482832.5291638
"Canthidium manni"	1275613.28499634
"Onthophagus aureofuscus"	264963.096278508
"Catharsius bradshawi"	60618.3264584046
"Canthonella gomezi"	1581.95336905287
"Onthophagus arai"	1256.5942732604
"Ontherus virescens"	494428.515118086
"Dichotomius prietoi"	1565381.57267366
"Allogymnopleurus thalassinus"	1320192.7107094
"Ateuchus romani"	2068028.78682457
"Lepanus pygmaeus"	331955.431543819
"Gymnopleurus virens"	588244.72316024
"Scarabaeus bornemisszai"	3763.10969960137
"Canthon virens"	12172577.9597511
"Onthophagus juvencus"	2969959.54355101
"Canthidium aterrimum"	628.276737690255
"Besourenga horacioi"	2232912.46219873
"Onitis retrodentatus"	29843.4335894964
"Anomiopus ataenioides"	194733.455698127
"Euonthophagus maindroni"	32878.0240855664
"Canthon tetraodon"	920031.010546957
"Kheper aegyptiorum"	807285.73815218
"Pachysoma gariepinus"	23407.3231043302
"Cryptocanthon medinae"	1256.5942716964
"Isocopris tarsalis"	1059606.04922264
"Onthophagus babaulti"	8356.36118189657
"Amphistomus complanatus"	29228.7538016233
"Dichotomius podalirius"	315379.498098603
"Pachysoma denticolle"	52218.9170403118
"Onthophagus atrox"	1196521.02223703
"Deltochilum guyanense"	351877.603739254
"Catharsius oedipus"	235958.314760402
"Sisyphus natalensis"	269948.482103738
"Canthon septemmaculatus"	12469662.0616899
"Monoplistes phanophilus"	1525141.42824859
"Temnoplectron disruptum"	10225.0232819152
"Dichotomius tristis"	21803.1320912192
"Aptenocanthon hopsoni"	18464.4575076441
"Paraphytus foveatus"	2513.18854268717
"Onthophagus trapezicornis"	1026924.53320968
"Onthophagus capelliformis"	59087.5136761153
"Gromphas amazonica"	621361.70159639
"Scarabaeolus ebenus"	1898779.24628634
"Oxysternon pteroderum"	72262.7730645911
"Phanaeus sororibispinus"	2305976.59131735
"Onitis caffer"	724074.748139368
"Onthophagus weringerong"	86650.9621672909
"Proagoderus biarmatus"	57011.0784455423
"Canthon sordidus"	1310626.0295213
"Onthophagus kirki"	1256.59427266157
"Canthon mutabilis"	15481019.7663795
"Frankenbergerius forcipatus"	6858.62091560336
"Trichillum cordobense"	108147.416428516
"Ateuchus ecuadorensis"	5385.07766882172
"Pachysoma fitzsimonsi"	12428.8180872227
"Sceliages augias"	2143835.63768609
"Malagoniella argentina"	422944.955747265
"Kheper subaeneus"	2731122.35348179
"Onthophagus leanus"	212370.018926041
"Canthon vulcanoae"	800220.938981138
"Canthidium metallicum"	999.131127466186
"Onitis fulgidus"	721921.794192458
"Cheironitis scabrosus"	640223.142070268
"Copris fidius"	720938.981454275
"Deltochilum brasiliense"	3081833.30258837
"Onitis monstrosus"	713393.689250016
"Anomiopus soledari"	2513.18854574023
"Canthon angularis"	667120.066266399
"Onthophagus adelaidae"	6673.3879115572
"Byrrhidium convexum"	1812.37806582595
"Onthophagus bicornis"	154144.71392764
"Pseudochironitis stuhlmanni"	679912.687900193
"Deltochilum peruanum"	761914.285211295
"Onthophagus stigmosus"	402182.521336193
"Catharsius brittoni"	1256.59427255854
"Onthophagus tweedensis"	105038.044327492
"Dichotomius calcaratus"	1086856.28322472
"Scarabaeus caffer"	77918.8573190907
"Hansreia affinis"	4838456.10582021
"Uroxys angulicollis"	967.316059468135
"Onthophagus hageni"	1256.59427103387
"Sisyphus kuehni"	100391.842687759
"Proagoderus versus"	1256.59427169628
"Onthophagus probus"	643428.423437129
"Cryptocanthon altus"	658.565653523906
"Uroxys dilaticollis"	794925.156049928
"Canthidium guyanense"	209242.700733354
"Onthophagus fritschi"	263254.510667691
"Scatimus simulator"	135717.75089601
"Onoreidium howdeni"	1301.32255998509
"Onthophagus undulans"	4551.39773478724
"Canthon orfilai"	598806.593640608
"Scarabaeus xavieri"	43781.9561659565
"Onthophagus kanarensis"	2513.18854659202
"Onitis kingstoni"	1256.59427173637
"Dichotomius punctulatipennis"	40380.792441884
"Coprophanaeus rigoutorum"	1256.59427363856
"Temnoplectron subvolitans"	17162.2946104302
"Ateuchus contractus"	1256.59427384051
"Onthophagus fuscus"	218505.013178665
"Aptenocanthon winyar"	12490.8489223487
"Hyalonthophagus hyalcyon"	2388.41650038195
"Anomiopus gracilis"	631989.290449297
"Canthidium nitidum"	79590.2719761544
"Gyronotus dispar"	52297.34996488
"Anomiopus lacordairei"	64409.1261468143
"Anomiopus virescens"	3158499.599045
"Dichotomius fallax"	2478.25351478077
"Catharsius calaharicus"	1192415.61485179
"Ateuchus puncticolle"	382729.435264048
"Scybalophagus patagonicus"	426272.686307774
"Scarabaeus deludens"	259601.733950035
"Cryptocanthon foveatus"	11103.8670966171
"Epirinus comosus"	12539.3070554497
"Tesserodoniella elguetai"	78.4675437144095
"Canthon lunatus"	2118243.12058073
"Canthon janthinus"	1400075.67752659
"Scybalocanthon sexspilotus"	1014456.2233031
"Metacatharsius inermis"	747758.596800876
"Onthophagus rhinocerus"	1256.59427308897
"Canthon pacificus"	90964.698545156
"Cephalodesmius laticollis"	42020.7264476347
"Onthophagus tenebrosus"	924609.467030042
"Euoniticellus kawanus"	4511311.40035451
"Copris complexus"	328493.822196078
"Cryptocanthon bochilae"	314.117635437661
"Eodrepanus parallelus"	1995875.33562641
"Proagoderus sapphirinus"	1028784.45680013
"Anomiopus caputipilus"	2520.57856393755
"Onthophagus binyana"	20810.6635625337
"Onthophagus yungaburra"	29273.911598791
"Onthophagus rufescens"	230733.77666384
"Odontoloma obscurum"	94675.5314966351
"Copris warneri"	15631.2765206575
"Copris armatus"	290623.20316095
"Canthidium viridiobscurum"	497522.683713653
"Copris armiger"	139215.668587306
"Latodrepanus laticollis"	2296808.95672307
"Canthon deplanatus"	2163377.96042505
"Malagoniella chalybaea"	750915.447766699
"Onthophagus laminatus"	1568112.35028796
"Euoniticellus inaequalis"	475947.312498739
"Cryptocanthon lobatus"	621.366367669071
"Tesserodon pilicrepus"	39293.5278676072
"Canthon triangularis"	5465742.04070905
"Sulcophanaeus columbi"	4803.75839761023
"Onthophagus gajo"	1256.59427163522
"Onitis adelphus"	32058.058830681
"Onitis aerarius"	386434.668883778
"Phanaeus prasinus"	835675.515075112
"Euoniticellus perniger"	2422.43037164478
"Dichotomius problematicus"	261625.115661987
"Gymnopleurus humanus"	611093.626705659
"Sylvicanthon bridarollii"	3945395.54281252
"Bdelyropsis newtoni"	16622.2922924597
"Proagoderus quadrituber"	263493.977031233
"Onthophagus carinulatus"	106.040340379905
"Diorygopyx niger"	16113.4711421914
"Dichotomius eucranioides"	14119.7739223104
"Cryptocanthon otonga"	2422.0069153755
"Onthophagus yaran"	151928.24023221
"Proagoderus uluguru"	688.402289504089
"Onthophagus punthari"	22704.3391936458
"Lepanus bidentatus"	69385.1798477704
"Onthophagus neostenocerus"	143154.212345512
"Sisyphus caffer"	317224.362460021
"Pedaridium hirsutum"	153997.100348134
"Ontherus obliquus"	1070601.95558554
"Scatimus pacificus"	2274.87555389315
"Sisyphus mirabilis"	17251.1133979677
"Macroderes undulatus"	5460.91177594385
"Copris fallaciosus"	626408.59401593
"Onthophagus chepara"	609931.779984596
"Canthidium andersoni"	1256.22017961992
"Onthophagus beesoni"	30171.5108973535
"Sulcophanaeus auricollis"	77030.4210119265
"Canthon formosus"	9322.86482337937
"Euoniticellus nasicornis"	1191479.25213128
"Onthophagus queenslandicus"	915995.169196931
"Onthophagus kyleensis"	1256.59427322043
"Bdelyrus leptomerus"	51228.5273337848
"Monoplistes tropicus"	3587.22553855429
"Xinidium davisi"	2513.1885459482
"Diastellopalpus infernalis"	2320112.06204179
"Canthon subhyalinus"	753168.100304253
