"species"	"range.size.km2"
"Incilius tacanensis"	1060.2288402493
"Boophis pauliani"	45454.0795446996
"Boana platanera"	1064830.51090516
"Bufo luchunnicus"	9.91109588894692
"Oreophrynella cryptica"	480.353002762194
"Cacosternum namaquense"	45611.1141678138
"Odontobatrachus arndti"	5896.27768623272
"Osteocephalus taurinus"	7474189.44767239
"Paramesotriton aurantius"	2801.47453322434
"Hyperolius sankuruensis"	521.569669843925
"Bolitoglossa oresbia"	17.0771539442483
"Bolitoglossa awajun"	2758.97841457961
"Bolitoglossa robusta"	7018.74259129026
"Otophryne robusta"	28933.052838662
"Xenopus andrei"	251791.211698744
"Euproctus platycephalus"	5354.76581030359
"Lysapsus laevis"	560480.253479354
"Stefania breweri"	4.74174505101221
"Holoaden pholeter"	7.69551857501382
"Discoglossus scovazzi"	181223.136470899
"Pseudoeurycea nigromaculata"	121.062753487316
"Geobatrachus walkeri"	478.405991588283
"Microhyla chakrapanii"	5311.306641309
"Cornufer hedigeri"	29167.2868781401
"Hyperolius jacobseni"	22.264336286272
"Sclerophrys pusilla"	6137634.56839845
"Pristimantis lirellus"	3075.24756770168
"Aromobates walterarpi"	6.92190668990552
"Asterophrys turpicola"	263049.387974928
"Strabomantis biporcatus"	4780.52227627147
"Thorius lunaris"	62.8202193039159
"Pseudoeurycea teotepec"	34.591751363758
"Limnonectes gyldenstolpei"	367851.92212871
"Amolops daiyunensis"	3693.41786585718
"Duttaphrynus noellerti"	2287.61586685501
"Poyntonophrynus kavangensis"	438880.254022919
"Dryophytes gratiosus"	593264.038620418
"Polypedates himalayensis"	202505.721904702
"Theloderma rhododiscus"	8920.25536307326
"Osteopilus ocellatus"	8550.1724138252
"Ansonia latiffi"	19306.6010247405
"Pseudacris nigrita"	384813.584086105
"Xenorhina lanthanites"	3.5390491359022
"Leptobrachella serasanae"	4936.21345142941
"Chiasmocleis avilapiresae"	1182660.33262721
"Pristimantis proserpens"	4522.54709678742
"Plethodon cinereus"	1830423.81188997
"Boophis elenae"	4512.27945108429
"Pseudophilautus simba"	47.0385674324509
"Scinax baumgardneri"	2272.79211991911
"Cophixalus rajampatensis"	3596.25778225636
"Hyperolius jynx"	59.2572141735824
"Allobates sumtuosus"	610442.015855755
"Caecilia orientalis"	1511.45191178839
"Leptobrachella macrops"	243.810452955647
"Isthmohyla pictipes"	2795.17387551724
"Choerophryne alainduboisi"	19.457436625637
"Microhyla palmipes"	575763.954259684
"Hylarana darlingi"	1392594.19681428
"Hamptophryne boliviana"	4439329.91994796
"Amietia fuscigula"	333657.093753374
"Gastrotheca riobambae"	9041.9446260313
"Craugastor pozo"	65.9246863543283
"Neobatrachus pictus"	434433.24651334
"Nyctimystes intercastellus"	1576.32021034302
"Poyntonophrynus hoeschi"	120435.964700772
"Pseudacris hypochondriaca"	265822.473322237
"Acanthixalus sonjae"	6030.01895225613
"Cardioglossa escalerae"	771718.144987277
"Pipa pipa"	7019956.38696912
"Odontophrynus juquinha"	35646.0120813291
"Leptodactylus latinasus"	1908729.08725411
